Gene1	Gene2	Correlation	Gene1_class	Gene2_class	Gene1_direction	Gene2_direction	Gene1_total	Gene2_total	Gene1_TF	Gene2_TF	Gene1_photoreceptor	Gene2_photoreceptor	Gene1_known	Gene2_known	interaction_type	same_class	same_direction	source	Gene1_label	Gene2_label	Gene1_tf_family	Gene2_tf_family	cluster
AT1G63100	AT2G36570	0.6089765947798571	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT1G05805	AT3G26220	0.6089662432740489	Short–Long Down	Short Up–Down	Down	Mixed	3	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up–Down	bHLH	NA	1
AT1G26260	AT5G55570	0.6089634288973872	Short–Long Down	Short–Long Up	Down	Up	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bHLH	NA	1
AT1G18570	AT2G18760	0.6089406764782391	Frequent	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	MYB	NA	1
AT2G27110	AT4G14360	0.6089335351062087	Short Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	FAR1	NA	1
AT3G56400	AT1G30420	0.608909693076252	Frequent	Short–Long Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	WRKY	NA	1
AT1G36060	AT5G01830	0.6089026028430881	Short Up–Down	Short–Long Down	Mixed	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short–Long Down	ERF	NA	3
AT5G45260	AT4G15890	0.6088145464882228	Short Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	WRKY	NA	1
AT2G30590	AT5G26220	0.608803728329867	Short Down	Short–Long Up	Down	Up	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short–Long Up	WRKY	NA	1
AT1G63100	AT1G22510	0.6087524378805328	Short–Long Down	Short Up	Down	Up	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	GRAS	NA	1
AT2G40750	AT3G13100	0.6087151965827993	Short–Long Down	Short–Long Up	Down	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	WRKY	NA	1
AT1G36060	AT4G11410	0.6087065803761474	Short Up–Down	Short Down	Mixed	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Down	ERF	NA	3
AT1G63100	AT3G51280	0.6086818764024322	Short–Long Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G63100	AT3G01670	0.608669674458113	Short–Long Down	Short Up	Down	Up	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	GRAS	NA	1
AT2G34720	AT5G25265	0.6086555986086682	Short Up	Short–Long Down	Up	Down	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	NF-YA	NA	1
AT1G63100	AT5G20980	0.6086488666305115	Short–Long Down	Short Down–Long Up	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down–Long Up	GRAS	NA	1
AT1G27660	AT3G09710	0.6086209830559103	Short Down	Short–Long Down	Down	Down	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bHLH	NA	1
AT1G36060	AT2G38010	0.6085726147329082	Short Up–Down	Short Up	Mixed	Up	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Up	ERF	NA	3
AT1G63100	AT3G55660	0.6084683190198402	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT2G42380	AT5G14570	0.6084550900538812	Short–Long Down	Short Up	Down	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	bZIP	NA	1
AT2G42380	AT2G38230	0.6084515061165429	Short–Long Down	Short–Long Up	Down	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bZIP	NA	1
AT1G18570	AT5G03330	0.6083645483958883	Frequent	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	MYB	NA	1
AT2G43500	AT1G19970	0.6083475841203723	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	Nin-like	NA	1
AT1G36060	AT4G24810	0.6083234366428429	Short Up–Down	Short Up–Down	Mixed	Mixed	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up–Down	Short Up–Down	ERF	NA	3
AT1G63100	AT5G37010	0.6082915953189354	Short–Long Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT1G05805	AT2G44420	0.6082376226061713	Short–Long Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	bHLH	NA	1
AT1G18570	AT3G07570	0.6082196272492191	Frequent	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	MYB	NA	1
AT1G18570	AT5G05680	0.6081015181696614	Frequent	Short Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	MYB	NA	1
AT2G27110	AT4G14605	0.6080787446388611	Short Down	Short Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	FAR1	NA	1
AT4G36990	AT5G46740	0.6080782243818152	Short–Long Up	Short Down	Up	Down	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	HSF	NA	1
AT2G42380	AT3G05640	0.6080346186500581	Short–Long Down	Short–Long Up	Down	Up	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bZIP	NA	1
AT4G34000	AT5G03650	0.6079801921252532	Short–Long Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT5G41920	AT5G25120	0.6079602969940326	Short–Long Down	Short–Long Up	Down	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	GRAS	NA	1
AT5G23280	AT4G24960	0.6079570267029467	Short–Long Down	Short–Long Up	Down	Up	4	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	TCP	NA	1
AT1G19490	AT1G73010	0.6078830741091148	Short–Long Up	Short–Long Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT5G22290	AT1G76570	0.6078339307990227	Short–Long Up	Short–Long Up	Up	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT4G36990	AT5G04410	0.6077299861801129	Short–Long Up	Short–Long Up	Up	Up	4	5	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Up	HSF	NAC	1
AT3G56400	AT1G63350	0.6077133851681081	Frequent	Frequent	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	WRKY	NA	1
AT1G32870	AT4G17340	0.6076694844534557	Short–Long Up	Short Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	NAC	NA	1
AT5G52510	AT1G17940	0.607639889101302	Short Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GRAS	NA	1
AT1G18570	AT3G59080	0.6076121513087347	Frequent	Short Up–Down	Down	Mixed	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up–Down	MYB	NA	1
AT5G52510	AT1G15500	0.6076008875437295	Short Up	Short–Long Up	Up	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GRAS	NA	1
AT4G34000	AT5G47330	0.607597577751724	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT1G70000	AT5G36160	0.6075674553516539	Short–Long Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA	1
AT1G32870	AT4G21470	0.6075603961409066	Short–Long Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT1G70000	AT2G01080	0.6075258670036321	Short–Long Up	Short Down	Up	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	MYB_related	NA	1
AT5G13330	AT5G01830	0.6075076305815652	Short–Long Up	Short–Long Down	Up	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	ERF	NA	3
AT5G05410	AT3G23990	0.6075031288201005	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT5G05410	AT2G40830	0.6074294030657605	Short–Long Up	Short Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	ERF	NA	1
AT1G19700	AT1G13930	0.6073721865266772	Short Up	Short Up–Down	Up	Mixed	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Up–Down	TALE	NA	1
AT1G63100	AT3G51740	0.6073155834275665	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G63100	AT5G45700	0.60730570665354	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G18570	AT5G10790	0.6072949014882458	Frequent	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	MYB	NA	1
AT1G20980	AT1G18570	0.607252853498253	Short Down	Frequent	Down	Down	1	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Frequent	SBP	MYB	1
AT2G42380	AT4G36900	0.6072233822204185	Short–Long Down	Short–Long Up	Down	Up	4	5	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	TF, Short–Long Up	bZIP	ERF	1
AT5G62020	AT3G05660	0.6071905728410526	Short–Long Up	Short Up–Down	Up	Mixed	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Up–Down	HSF	NA	1
AT4G36990	AT2G24100	0.6071754868533227	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT5G22290	AT2G47990	0.6071360720474905	Short–Long Up	Short–Long Up	Up	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT1G14580	AT3G27360	0.607058730527334	Short–Long Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C2H2	NA	1
AT1G05805	AT4G00700	0.6070115091869369	Short–Long Down	Short Up–Long Down	Down	Up	3	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up–Long Down	bHLH	NA	1
AT2G41710	AT5G22360	0.606982344820608	Short Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	AP2	NA	1
AT1G17920	AT1G63100	0.6068904600466096	Short Down	Short–Long Down	Down	Down	1	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short–Long Down	HD-ZIP	GRAS	1
AT1G70000	AT2G46320	0.606879811514045	Short–Long Up	Short Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	MYB_related	NA	1
AT2G40750	AT4G31500	0.6068218764859293	Short–Long Down	Short–Long Down	Down	Down	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	WRKY	NA	1
AT5G52660	AT3G20440	0.6068194277912949	Short–Long Up	Short Down–Long Up	Up	Down	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down–Long Up	MYB_related	NA	1
AT1G33060	AT2G33540	0.6068029279578022	Short Down	Short–Long Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	NAC	NA	1
AT1G14580	AT5G56780	0.6066195574863371	Short–Long Down	Short Down	Down	Down	2	2	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	TF, Short Down	C2H2	HRT-like	1
AT5G16600	AT1G35230	0.60654463451949725	Short Up–Down	Frequent	Mixed	Up	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Frequent	MYB	NA	4
AT5G23280	AT1G22740	0.6064538589435204	Short–Long Down	Short–Long Down	Down	Down	4	5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	TCP	NA	1
AT5G04410	AT1G02090	0.6063580578487258	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT5G52660	AT1G68010	0.6063565318060128	Short–Long Up	Short Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	MYB_related	NA	1
AT4G36990	AT3G44110	0.6062856258293962	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT2G43500	AT3G48610	0.6062433894609128	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	Nin-like	NA	1
AT2G47890	AT3G18750	0.6061385632547664	Frequent	Short Up	Up	Up	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Up	DBB	NA	1
AT1G18570	AT4G38200	0.6060827077634775	Frequent	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	MYB	NA	1
AT1G14580	AT1G75310	0.6059355558711904	Short–Long Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C2H2	NA	1
AT4G00050	AT5G09230	0.6059048637782896	Short–Long Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bHLH	NA	1
AT2G40750	AT5G24530	0.6058835513127085	Short–Long Down	Frequent	Down	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Frequent	WRKY	NA	1
AT5G52510	AT3G63530	0.6058639687263156	Short Up	Short Up	Up	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	GRAS	NA	1
AT2G46270	AT1G69870	0.6058546625393192	Short–Long Up	Frequent	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Frequent	bZIP	NA	1
AT3G60630	AT2G39670	0.6058434539451053	Short Down	Short Down–Long Up	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down–Long Up	GRAS	NA	1
AT1G63100	AT2G22610	0.60578767746243245	Short–Long Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G63100	AT2G20590	0.6057590081606606	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G19700	AT2G38230	0.6056963154888928	Short Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	TALE	NA	1
AT4G09460	AT4G15233	0.6056716440270561	Short–Long Down	Short–Long Down	Down	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	MYB	NA	1
AT2G22300	AT4G36890	0.6056032884510213	Short Up–Down	Short Down	Mixed	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Down	CAMTA	NA	1
AT1G14580	AT1G47400	0.6056022936558063	Short–Long Down	Short Down–Long Up	Down	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down–Long Up	C2H2	NA	1
AT1G63100	AT5G66230	0.6055741236148847	Short–Long Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT3G02830	AT3G19830	0.6055367786638535	Short–Long Up	Short Up	Up	Up	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	C3H	NA	1
AT4G36990	AT4G02920	0.6055302204419633	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	HSF	NA	1
AT3G56400	AT3G48080	0.60541201699486	Frequent	Short–Long Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	WRKY	NA	1
AT1G18570	AT5G04020	0.6053723766284196	Frequent	Short–Long Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	MYB	NA	1
AT1G14920	AT4G18280	0.605352185469827	Short–Long Down	Short–Long Up	Down	Up	3	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	GRAS	NA	1
AT5G05410	AT2G19310	0.605320628029116	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT1G63100	AT5G04895	0.6053005923075452	Short–Long Down	Short Down–Long Up	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down–Long Up	GRAS	NA	1
AT4G28140	AT5G52510	0.60524267056366	Short–Long Up	Short Up	Up	Up	4	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short Up	ERF	GRAS	1
AT4G36990	AT4G34680	0.6051956953197283	Short–Long Up	Short Up	Up	Up	4	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short Up	HSF	GATA	1
AT4G09460	AT2G28940	0.6051598641938435	Short–Long Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	MYB	NA	1
AT2G35940	AT3G27820	0.6050431837121654	Short Up	Short Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	TALE	NA	1
AT1G18570	AT3G60860	0.605013791250319	Frequent	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	MYB	NA	1
AT1G63100	AT5G50280	0.6049970514576828	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT3G02830	AT4G15490	0.6049627065922203	Short–Long Up	Short–Long Up	Up	Up	2	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	C3H	NA	1
AT2G37060	AT1G73020	0.6049535738967392	Short–Long Up	Short–Long Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	NF-YB	NA	1
AT2G46270	AT1G20450	0.604924356504481	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT2G27110	AT4G20780	0.604875799031748	Short Down	Short–Long Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	FAR1	NA	1
